country,state,name,lat,lng,timezone,altitude
IN,,Kangayam,11.00599,77.5609,Asia/Kolkata,310
IN,,Kandukūr,15.21542,79.9039,Asia/Kolkata,22
IN,,Kāndla,23.03333,70.21667,Asia/Kolkata,8
IN,,Kāndi,23.95946,88.04018,Asia/Kolkata,26
IN,,Kāndhla,29.32104,77.27101,Asia/Kolkata,250
IN,,Kanchipuram,12.83515,79.70006,Asia/Kolkata,85
IN,,Kānkānhalli,12.54654,77.42005,Asia/Kolkata,639
IN,,Kāmthi,21.21615,79.1973,Asia/Kolkata,288
IN,,Kampli,15.40626,76.60013,Asia/Kolkata,404
IN,,Cumbum,9.73647,77.2847,Asia/Kolkata,417
IN,,Kāmārhāti,22.67111,88.37472,Asia/Kolkata,8
IN,,Kāmāreddi,18.32001,78.34177,Asia/Kolkata,523
IN,,Kāman,27.65791,77.26908,Asia/Kolkata,187
IN,,Kamalganj,27.26181,79.63134,Asia/Kolkata,152
IN,,Kāmākhyānagar,20.93385,85.54489,Asia/Kolkata,67
IN,,Kalyani,22.9757,88.4337,Asia/Kolkata,12
IN,,Kalyān,19.2437,73.13554,Asia/Kolkata,10
IN,,Kalugumalai,9.14941,77.70569,Asia/Kolkata,117
IN,,Kālpi,26.11667,79.73333,Asia/Kolkata,128
IN,,Kalpatta,11.60871,76.08343,Asia/Kolkata,755
IN,,Kalol,23.24656,72.49508,Asia/Kolkata,76
IN,,Kālol,22.60777,73.46272,Asia/Kolkata,88
IN,,Kālna,23.21944,88.36295,Asia/Kolkata,19
IN,,Kalmeshwar,21.23219,78.91988,Asia/Kolkata,334
IN,,Kallidaikurichi,8.68591,77.46592,Asia/Kolkata,72
IN,,Kallakkurichchi,11.7404,78.959,Asia/Kolkata,131
IN,,Kālka,30.83982,76.94065,Asia/Kolkata,703
IN,,Kāliyāganj,25.63442,88.32665,Asia/Kolkata,41
IN,,Kālimpong,27.07059,88.47529,Asia/Kolkata,1141
IN,,Kalghatgi,15.18315,74.97099,Asia/Kolkata,568
IN,,Kālāvad,22.20789,70.38343,Asia/Kolkata,100
IN,,Kālānwāli,29.83573,74.9717,Asia/Kolkata,204
IN,,Kalānaur,28.82823,76.3955,Asia/Kolkata,227
IN,,Kalamnūri,19.67386,77.31149,Asia/Kolkata,462
IN,,Kalamb,19.04437,73.95554,Asia/Kolkata,629
IN,,Kalakkādu,8.5138,77.54944,Asia/Kolkata,132
IN,,Kalāyat,29.67665,76.25561,Asia/Kolkata,238
IN,,Kakrāla,27.89269,79.1945,Asia/Kolkata,167
IN,,Kākori,26.868,80.7857,Asia/Kolkata,128
IN,,Kākināda,16.96036,82.23809,Asia/Kolkata,6
IN,,Kakdwip,21.87914,88.1913,Asia/Kolkata,6
IN,,Kakching,24.4982,93.98126,Asia/Kolkata,787
IN,,Kaithal,29.80153,76.39959,Asia/Kolkata,232
IN,,Kairāna,29.39541,77.2054,Asia/Kolkata,243
IN,,Kaimori,23.38465,79.7442,Asia/Kolkata,374
IN,,Kaimganj,27.55441,79.33525,Asia/Kolkata,161
IN,,Kailāshahar,24.33199,92.00391,Asia/Kolkata,32
IN,,Kailāras,26.30498,77.616,Asia/Kolkata,193
IN,,Kaikalūr,16.55154,81.214,Asia/Kolkata,10
IN,,Kāgal,16.57702,74.31544,Asia/Kolkata,565
IN,,Kadūr,13.55285,76.01164,Asia/Kolkata,774
IN,,Kadod,21.21717,73.21972,Asia/Kolkata,42
IN,,Kadiri,14.11168,78.15982,Asia/Kolkata,519
IN,,Kadi,23.29908,72.33362,Asia/Kolkata,66
IN,,Kadayanallur,9.07277,77.34152,Asia/Kolkata,195
IN,,Kānchrāpāra,22.95998,88.42849,Asia/Kolkata,10
IN,,Kachhwa,25.20615,82.71442,Asia/Kolkata,82
IN,,Kabrāi,25.40281,79.9997,Asia/Kolkata,166
IN,,Junnar,19.20815,73.8752,Asia/Kolkata,683
IN,,Jūnāgarh,19.85993,82.93385,Asia/Kolkata,226
IN,,Jūnāgadh,21.51966,70.45981,Asia/Kolkata,97
IN,,Jhumri Telaiya,24.4349,85.52951,Asia/Kolkata,398
IN,,Jalandhar,31.32556,75.57917,Asia/Kolkata,243
IN,,Shādīpur Julāna,29.12368,76.40516,Asia/Kolkata,227
IN,,Jugsālai,22.77668,86.18351,Asia/Kolkata,157
IN,,Jorhāt,26.75751,94.20306,Asia/Kolkata,94
IN,,Jora,26.34209,77.8092,Asia/Kolkata,191
IN,,Jalārpet,12.57025,78.57318,Asia/Kolkata,414
IN,,Jogbani,26.39905,87.26525,Asia/Kolkata,68
IN,,Jodiya Bandar,22.71667,70.28333,Asia/Kolkata,2
IN,,Jodhpur,26.26841,73.00594,Asia/Kolkata,237
IN,,Jodhpur,21.90174,70.0327,Asia/Kolkata,99
IN,,Jintūr,19.61186,76.6874,Asia/Kolkata,442
IN,,Jining,28.21633,94.85389,Asia/Kolkata,258
IN,,Jīnd,29.31577,76.31502,Asia/Kolkata,233
IN,,Jhūsi,25.43745,81.9055,Asia/Kolkata,95
IN,,Jhunjhunūn,28.12559,75.39797,Asia/Kolkata,343
IN,,Jhinjhāna,29.52118,77.2247,Asia/Kolkata,255
IN,,Jhīnjhak,26.56093,79.73423,Asia/Kolkata,142
IN,,Jharsuguda,21.85531,84.00698,Asia/Kolkata,223
IN,,Jharia,23.74079,86.41456,Asia/Kolkata,204
IN,,Jhārgrām,22.45384,86.99497,Asia/Kolkata,81
IN,,Jhānsi,25.45887,78.57994,Asia/Kolkata,248
IN,,Jhanjhārpur,26.26467,86.27993,Asia/Kolkata,56
IN,,Jhālu,29.33609,78.22608,Asia/Kolkata,241
IN,,Jhālrapātan,24.54205,76.17242,Asia/Kolkata,318
IN,,Jhālod,23.10097,74.15536,Asia/Kolkata,272
IN,,Jhalidā,23.36545,85.97643,Asia/Kolkata,298
IN,,Jhālāwār,24.59633,76.16499,Asia/Kolkata,322
IN,,Jhajjar,28.6063,76.6565,Asia/Kolkata,224
IN,,Jhajha,24.77107,86.37888,Asia/Kolkata,139
IN,,Jhābua,22.76772,74.59087,Asia/Kolkata,334
IN,,Jewar,28.122,77.55734,Asia/Kolkata,200
IN,,Jevargi,17.01394,76.77317,Asia/Kolkata,411
IN,,Jetpur,21.75482,70.62347,Asia/Kolkata,92
IN,,Jeypore,18.8563,82.5716,Asia/Kolkata,592
IN,,Jainagar,26.59048,86.13791,Asia/Kolkata,76
IN,,Jaynagar Majilpur,22.1752,88.42008,Asia/Kolkata,1
IN,,Jayamkondacholapuram,11.21266,79.36369,Asia/Kolkata,64
IN,,Jāwad,24.59916,74.86261,Asia/Kolkata,467
IN,,Jaunpur,25.75356,82.68689,Asia/Kolkata,85
IN,,Jatāra,25.00964,79.04869,Asia/Kolkata,262
IN,,Jatani,20.15975,85.70742,Asia/Kolkata,38
IN,,Jaswantnagar,26.88271,78.90256,Asia/Kolkata,158
IN,,Jaspur,29.27919,78.82798,Asia/Kolkata,245
IN,,Jasidih,24.51379,86.64576,Asia/Kolkata,272
IN,,Jashpur Nagar,22.88783,84.13864,Asia/Kolkata,776
IN,,Jasdan,22.03709,71.20794,Asia/Kolkata,204
IN,,Jarwal,27.1629,81.54179,Asia/Kolkata,112
IN,,Jaorā,23.63783,75.12711,Asia/Kolkata,473
IN,,Jānsath,29.32502,77.85044,Asia/Kolkata,243
IN,,Jānjgīr,22.00922,82.5778,Asia/Kolkata,278
IN,,Jangipur,24.47001,88.07659,Asia/Kolkata,27
IN,,Jangaon,17.72602,79.15236,Asia/Kolkata,383
IN,,Jandiāla,31.1593,75.61755,Asia/Kolkata,245
IN,,Jāmuria,23.70468,87.07872,Asia/Kolkata,132
IN,,Jāmul,21.25,81.4,Asia/Kolkata,300
IN,,Jamūī,24.92606,86.22531,Asia/Kolkata,88
IN,,Jāmtāra,23.963,86.80285,Asia/Kolkata,199
IN,,Jamshedpur,22.80278,86.18545,Asia/Kolkata,171
IN,,Jamnagar,22.47292,70.06673,Asia/Kolkata,18
IN,,Jammu,32.73528,74.86167,Asia/Kolkata,357
IN,,Jammalamadugu,14.84677,78.38314,Asia/Kolkata,188
IN,,Jamkhandi,16.50461,75.29146,Asia/Kolkata,563
IN,,Jambusar,22.05236,72.80074,Asia/Kolkata,27
IN,,Gogri Jamālpur,25.41117,86.65925,Asia/Kolkata,46
IN,,Jamālpur,25.31258,86.48888,Asia/Kolkata,52
IN,,Jāmai,22.19644,78.59191,Asia/Kolkata,773
IN,,Jāmadoba,23.71667,86.4,Asia/Kolkata,179
IN,,Jalpāiguri,26.51667,88.73333,Asia/Kolkata,87
IN,,Jalor,25.34558,72.61559,Asia/Kolkata,172
IN,,Jālna,19.84102,75.88636,Asia/Kolkata,504
IN,,Jalgaon Jamod,21.05194,76.53464,Asia/Kolkata,309
IN,,Jalgaon,21.00292,75.56602,Asia/Kolkata,227
IN,,Jaleshwar,21.80176,87.2225,Asia/Kolkata,15
IN,,Jalesar,27.47315,78.3031,Asia/Kolkata,179
IN,,Jālaun,26.1451,79.3366,Asia/Kolkata,151
IN,,Jalālpur,26.31162,82.73859,Asia/Kolkata,90
IN,,Jalalpore,20.94896,72.89829,Asia/Kolkata,14
IN,,Jalālī,27.8668,78.25267,Asia/Kolkata,190
IN,,Jalālābād,30.60622,74.25727,Asia/Kolkata,189
IN,,Jalālābad,29.61853,77.43908,Asia/Kolkata,258
IN,,Jalālābād,27.72625,79.65523,Asia/Kolkata,154
IN,,Jājpur,20.84852,86.33729,Asia/Kolkata,15
IN,,Jaito,30.45126,74.89189,Asia/Kolkata,211
IN,,Jaitāran,26.20446,73.93676,Asia/Kolkata,306
IN,,Jaisingpur,16.77639,74.55361,Asia/Kolkata,558
IN,,Jaisalmer,26.91763,70.90387,Asia/Kolkata,234
IN,,Jais,26.2649,81.54855,Asia/Kolkata,124
IN,,Jaipur,26.91962,75.78781,Asia/Kolkata,435
IN,,Jahāzpur,25.61994,75.27609,Asia/Kolkata,343
IN,,Jahāngīrābād,28.40549,78.10588,Asia/Kolkata,206
IN,,Jahānābād,25.21368,84.9871,Asia/Kolkata,71
IN,,Jagtiāl,18.79473,78.91661,Asia/Kolkata,282
IN,,Jagraon,30.78783,75.47391,Asia/Kolkata,238
IN,,Jaggayyapeta,16.8938,80.09807,Asia/Kolkata,56
IN,,Jagdīspur,25.46811,84.41939,Asia/Kolkata,76
IN,,Jagdīshpur,26.74967,80.5451,Asia/Kolkata,132
IN,,Jagdalpur,19.08136,82.02131,Asia/Kolkata,562
IN,,Jagatsinghapur,20.2557,86.17112,Asia/Kolkata,15
IN,,Jagalūr,14.51957,76.33915,Asia/Kolkata,678
IN,,Jagādhri,30.16719,77.30367,Asia/Kolkata,292
IN,,Jāfarābād,20.86611,71.36606,Asia/Kolkata,19
IN,,Jabalpur,23.16697,79.95006,Asia/Kolkata,416
IN,,Etmadpur,27.23541,78.19829,Asia/Kolkata,167
IN,,Itārsi,22.61477,77.76222,Asia/Kolkata,325
IN,,Itanagar,27.08694,93.60987,Asia/Kolkata,326
IN,,Islāmpur,26.26541,88.18982,Asia/Kolkata,70
IN,,Islāmpur,25.14075,85.20587,Asia/Kolkata,73
IN,,Islāmnagar,28.32896,78.72524,Asia/Kolkata,190
IN,,Irugūr,11.01782,77.06285,Asia/Kolkata,382
IN,,Irinjālakuda,10.34238,76.21124,Asia/Kolkata,20
IN,,Iringal,11.55929,75.61663,Asia/Kolkata,25
IN,,Malda,25.00447,88.14573,Asia/Kolkata,32
IN,,Indri,29.87999,77.05972,Asia/Kolkata,262
IN,,Indore,22.71792,75.8333,Asia/Kolkata,550
IN,,Indi,17.17735,75.9526,Asia/Kolkata,466
IN,,Indergarh,26.93521,79.6712,Asia/Kolkata,148
IN,,Indāpur,18.3,73.25,Asia/Kolkata,13
IN,,Imphāl,24.80805,93.9442,Asia/Kolkata,784
IN,,Ilkal,15.95923,76.11351,Asia/Kolkata,564
IN,,Igatpuri,19.69522,73.5626,Asia/Kolkata,590
IN,,Idar,23.84145,73.00068,Asia/Kolkata,222
IN,,Idappadi,11.58624,77.83891,Asia/Kolkata,209
IN,,Ichchāpuram,19.11393,84.68721,Asia/Kolkata,19
IN,,Ichalkaranji,16.69117,74.46054,Asia/Kolkata,561
IN,,Hyderābād,17.38405,78.45636,Asia/Kolkata,515
IN,,Hadagalli,15.02048,75.93185,Asia/Kolkata,524
IN,,Husainābād,24.52849,84,Asia/Kolkata,153
IN,,Hunsūr,12.30359,76.29275,Asia/Kolkata,794
IN,,Hungund,16.06213,76.0586,Asia/Kolkata,539
IN,,Hukeri,16.23082,74.60244,Asia/Kolkata,652
IN,,Hugli,22.90877,88.39674,Asia/Kolkata,18
IN,,Hubli,15.34776,75.13378,Asia/Kolkata,620
IN,,Howli,26.42237,90.98004,Asia/Kolkata,52
IN,,Hosūr,12.73647,77.83264,Asia/Kolkata,871
IN,,Hospet,15.26954,76.3871,Asia/Kolkata,487
IN,,Hoskote,13.0707,77.79814,Asia/Kolkata,884
IN,,Hoshiārpur,31.53723,75.91269,Asia/Kolkata,311
IN,,Narmadapuram,22.74747,77.72736,Asia/Kolkata,301
IN,,Hosdurga,13.79631,76.28408,Asia/Kolkata,729
IN,,Honnāli,14.23976,75.64507,Asia/Kolkata,562
IN,,Honnavar,14.28088,74.44497,Asia/Kolkata,22
IN,,Homnābād,17.77074,77.12519,Asia/Kolkata,641
IN,,Hole Narsipur,12.78635,76.24331,Asia/Kolkata,845
IN,,Holalkere,14.04295,76.18496,Asia/Kolkata,707
IN,,Hojāi,26.00281,92.85605,Asia/Kolkata,78
IN,,Hodal,27.89196,77.36744,Asia/Kolkata,199
IN,,Hisua,24.8336,85.41729,Asia/Kolkata,101
IN,,Hisar,29.15394,75.72294,Asia/Kolkata,216
IN,,Hiriyūr,13.94455,76.61723,Asia/Kolkata,607
IN,,Hirekerūr,14.45506,75.3952,Asia/Kolkata,611
IN,,Hīrākud,21.52502,83.87275,Asia/Kolkata,168
IN,,Hinjilikatu,19.48166,84.74489,Asia/Kolkata,49
IN,,Hingoli,19.71464,77.14238,Asia/Kolkata,458
IN,,Hinganghāt,20.54875,78.83978,Asia/Kolkata,228
IN,,Hindupur,13.82807,77.49143,Asia/Kolkata,630
IN,,Hindoria,23.90345,79.56861,Asia/Kolkata,370
IN,,Hindaun,26.73411,77.03519,Asia/Kolkata,231
IN,,Himatnagar,23.59893,72.96602,Asia/Kolkata,144
IN,,Hilsa,25.31642,85.28234,Asia/Kolkata,60
IN,,Hazāribāgh,23.99241,85.36162,Asia/Kolkata,621
IN,,Hāveri,14.79354,75.40448,Asia/Kolkata,576
IN,,Hatta,24.13406,79.60119,Asia/Kolkata,336
IN,,Hāthras,27.59551,78.05201,Asia/Kolkata,185
IN,,Hastināpur,29.16042,78.00762,Asia/Kolkata,221
IN,,Hassan,13.00715,76.0962,Asia/Kolkata,955
IN,,Hāsimāra,26.7469,89.35385,Asia/Kolkata,139
IN,,Hasanpur,28.72249,78.28436,Asia/Kolkata,211
IN,,Harūr,12.05267,78.48023,Asia/Kolkata,350
IN,,Harsūd,22.09947,76.73423,Asia/Kolkata,258
IN,,Harpanahalli,14.78766,75.98863,Asia/Kolkata,624
IN,,Harpālpur,25.28773,79.33279,Asia/Kolkata,214
IN,,Hārij,23.69356,71.907,Asia/Kolkata,50
IN,,Harihar,14.51288,75.80716,Asia/Kolkata,546
IN,,Haridwar,29.94791,78.16025,Asia/Kolkata,295
IN,,Hardoī,27.39491,80.13165,Asia/Kolkata,146
IN,,Harda Khās,22.34414,77.09536,Asia/Kolkata,294
IN,,Hāpur,28.72985,77.78068,Asia/Kolkata,219
IN,,Howrah,22.57688,88.31857,Asia/Kolkata,8
IN,,Hanumāngarh,29.58182,74.32938,Asia/Kolkata,184
IN,,Hānsi,29.10239,75.96253,Asia/Kolkata,225
IN,,Hāngal,14.76465,75.1246,Asia/Kolkata,586
IN,,Handiā,25.36379,82.18655,Asia/Kolkata,97
IN,,Hamīrpur,31.68411,76.52506,Asia/Kolkata,768
IN,,Hamīrpur,25.9553,80.14842,Asia/Kolkata,115
IN,,Halvad,23.01516,71.18029,Asia/Kolkata,45
IN,,Hālol,22.50321,73.47242,Asia/Kolkata,109
IN,,Haliyal,15.32864,74.75638,Asia/Kolkata,554
IN,,Hālīsahar,22.93218,88.41859,Asia/Kolkata,16
IN,,Haldwani,29.22254,79.5286,Asia/Kolkata,447
IN,,Haldaur,29.28988,78.28437,Asia/Kolkata,238
IN,,Hājo,26.2452,91.52525,Asia/Kolkata,58
IN,,Hājīpur,25.68544,85.20981,Asia/Kolkata,55
IN,,Hailākāndi,24.68394,92.56097,Asia/Kolkata,30
IN,,Hāflong,25.16478,93.01744,Asia/Kolkata,684
IN,,Hadgāon,19.49552,77.65863,Asia/Kolkata,417
IN,,Hābra,22.84202,88.65606,Asia/Kolkata,13
IN,,Gyānpur,25.33268,82.46637,Asia/Kolkata,91
IN,,Gwalior,26.22983,78.17337,Asia/Kolkata,220
IN,,Guskhara,23.49276,87.73484,Asia/Kolkata,41
IN,,Guruvāyūr,10.5943,76.0411,Asia/Kolkata,8
IN,,Guru Har Sahāi,30.70862,74.40407,Asia/Kolkata,191
IN,,Gursarāi,25.61677,79.18053,Asia/Kolkata,183
IN,,Gursahāiganj,27.11518,79.73174,Asia/Kolkata,149
IN,,Gurmatkāl,16.86773,77.39088,Asia/Kolkata,594
IN,,Gurugram,28.4601,77.02635,Asia/Kolkata,228
IN,,Gunupur,19.0804,83.80879,Asia/Kolkata,87
IN,,Guntur,16.29974,80.45729,Asia/Kolkata,31
IN,,Guntakal,15.17112,77.36244,Asia/Kolkata,457
IN,,Gunnaur,28.23995,78.43994,Asia/Kolkata,182
IN,,Gundlupēt,11.81004,76.69027,Asia/Kolkata,799
IN,,Guna,24.64691,77.3113,Asia/Kolkata,474
IN,,Gummidipundi,13.40765,80.10879,Asia/Kolkata,21
IN,,Gumlā,23.04268,84.54429,Asia/Kolkata,650
IN,,Gumia,23.7975,85.82523,Asia/Kolkata,289
IN,,Guledagudda,16.05025,75.78997,Asia/Kolkata,540
IN,,Kalaburagi,17.33583,76.83757,Asia/Kolkata,474
IN,,Gulāothi,28.58938,77.79318,Asia/Kolkata,211
IN,,Gulābpura,25.90448,74.66025,Asia/Kolkata,400
IN,,Gūduvāncheri,12.84519,80.06055,Asia/Kolkata,40
IN,,Gūdūr,14.15093,79.8521,Asia/Kolkata,17
IN,,Gudiyatham,12.94601,78.87377,Asia/Kolkata,280
IN,,Gudivāda,16.43547,80.99555,Asia/Kolkata,13
IN,,Gudalur,9.67826,77.24951,Asia/Kolkata,454
IN,,Gubbi,13.31216,76.94102,Asia/Kolkata,786
IN,,Goyerkāta,26.69984,89.02565,Asia/Kolkata,104
IN,,Govardhan,27.49658,77.46263,Asia/Kolkata,189
IN,,Gosāba,22.16547,88.8007,Asia/Kolkata,8
IN,,Gorantla,13.98411,77.77224,Asia/Kolkata,649
IN,,Gorakhpur,29.44768,75.67206,Asia/Kolkata,218
IN,,Gorakhpur,26.76628,83.36889,Asia/Kolkata,83
IN,,Gorai,19.25,72.78333,Asia/Kolkata,6
IN,,Gobichettipalayam,11.45496,77.4422,Asia/Kolkata,220
IN,,Gopālganj,26.46734,84.44041,Asia/Kolkata,74
IN,,Gooty,15.11836,77.63776,Asia/Kolkata,368
IN,,Gondiā,21.46026,80.19205,Asia/Kolkata,322
IN,,Gondal,21.96074,70.80255,Asia/Kolkata,139
IN,,Gondā City,27.13181,81.95332,Asia/Kolkata,113
IN,,Gomoh,23.87355,86.1516,Asia/Kolkata,247
IN,,Gola Gokarannāth,28.07837,80.47054,Asia/Kolkata,164
IN,,Golāghāt,26.51167,93.95951,Asia/Kolkata,101
IN,,Gokavaram,17.25823,81.84985,Asia/Kolkata,59
IN,,Gokarna,14.55,74.31667,Asia/Kolkata,3
IN,,Gokak,16.16901,74.82393,Asia/Kolkata,555
IN,,Gohāna,29.13777,76.70247,Asia/Kolkata,234
IN,,Gohadi,26.43278,78.44205,Asia/Kolkata,158
IN,,Godhra,22.77547,73.61488,Asia/Kolkata,132
IN,,Godda,24.827,87.2125,Asia/Kolkata,102
IN,,Gobindpur,22.63393,86.07162,Asia/Kolkata,198
IN,,Gobārdānga,22.8774,88.75479,Asia/Kolkata,14
IN,,Goālpāra,26.17668,90.62634,Asia/Kolkata,43
IN,,Gīrīdīh,24.18622,86.30875,Asia/Kolkata,305
IN,,Gingee,12.25282,79.41727,Asia/Kolkata,89
IN,,Giddarbāha,30.19953,74.66627,Asia/Kolkata,199
IN,,Giddalūr,15.37439,78.92609,Asia/Kolkata,265
IN,,Ghugus,19.9381,79.11192,Asia/Kolkata,199
IN,,Ghoti Budrukh,19.71641,73.62821,Asia/Kolkata,593
IN,,Ghosī,26.10587,83.5393,Asia/Kolkata,82
IN,,Ghogardīha,26.27986,86.47001,Asia/Kolkata,56
IN,,Ghazīpur,25.58333,83.58526,Asia/Kolkata,77
IN,,Ghāziābād,28.66535,77.43915,Asia/Kolkata,214
IN,,Ghātsīla,22.58531,86.47682,Asia/Kolkata,103
IN,,Ghātanji,20.14183,78.31333,Asia/Kolkata,282
IN,,Ghātampur,26.15272,80.16803,Asia/Kolkata,128
IN,,Ghātāl,22.66244,87.73399,Asia/Kolkata,12
IN,,Gharaunda,29.53692,76.97142,Asia/Kolkata,243
IN,,Gevrai,19.26372,75.75007,Asia/Kolkata,465
IN,,Gaya,24.79686,85.00385,Asia/Kolkata,117
IN,,Gauripur,26.08334,89.96118,Asia/Kolkata,33
IN,,Gauribidanur,13.61072,77.51738,Asia/Kolkata,690
IN,,Gaurela,22.75449,81.90107,Asia/Kolkata,622
IN,,Guwahati,26.1844,91.7458,Asia/Kolkata,59
IN,,Garhwa,24.16002,83.80755,Asia/Kolkata,203
IN,,Garui,22.63333,88.4,Asia/Kolkata,4
IN,,Gariadhar,21.53889,71.57737,Asia/Kolkata,98
IN,,Garhshankar,31.21537,76.14149,Asia/Kolkata,273
IN,,Garhmuktesar,28.78732,78.10214,Asia/Kolkata,215
IN,,Garhākota,23.7791,79.14321,Asia/Kolkata,391
IN,,Gannavaram,16.54092,80.80213,Asia/Kolkata,29
IN,,Gangtok,27.32574,88.61216,Asia/Kolkata,1654
IN,,Gangolli,13.65024,74.67072,Asia/Kolkata,11
IN,,Gangoh,29.78004,77.26346,Asia/Kolkata,268
IN,,Gangāwati,15.4313,76.52933,Asia/Kolkata,415
IN,,Gangārāmpur,25.40138,88.52978,Asia/Kolkata,32
IN,,Gangāpur,26.47249,76.71744,Asia/Kolkata,262
IN,,Gangāpur,25.21954,74.26028,Asia/Kolkata,508
IN,,Gangāpur,19.69718,75.01045,Asia/Kolkata,483
IN,,Gangānagar,29.92009,73.87496,Asia/Kolkata,176
IN,,Gangākher,18.96962,76.74946,Asia/Kolkata,382
IN,,Gandhinagar,23.21667,72.68333,Asia/Kolkata,54
IN,,Gāndhīdhām,23.08333,70.13333,Asia/Kolkata,21
IN,,Gandevi,20.81214,72.99811,Asia/Kolkata,19
IN,,Gāndarbal,34.22619,74.77478,Asia/Kolkata,1593
IN,,Gajraula,28.8457,78.2396,Asia/Kolkata,213
IN,,Gajendragarh,15.73628,75.96976,Asia/Kolkata,643
IN,,Gadwāl,16.23504,77.79556,Asia/Kolkata,326
IN,,Gadhinglaj,16.22291,74.3501,Asia/Kolkata,647
IN,,Gadhada,21.96957,71.57828,Asia/Kolkata,89
IN,,Gādarwāra,22.9235,78.7849,Asia/Kolkata,339
IN,,Gadag,15.42977,75.62971,Asia/Kolkata,655
IN,,Fort Gloster,22.50444,88.18333,Asia/Kolkata,12
IN,,Forbesganj,26.30253,87.26556,Asia/Kolkata,65
IN,,Fīrozpur Jhirka,27.78853,76.94496,Asia/Kolkata,217
IN,,Ferozepore,30.92574,74.61311,Asia/Kolkata,200
IN,,Fīrozābād,27.15092,78.39781,Asia/Kolkata,169
IN,,Ferokh,11.17989,75.84141,Asia/Kolkata,25
IN,,Fāzilka,30.40207,74.02836,Asia/Kolkata,181
IN,,Fatwa,25.50958,85.30504,Asia/Kolkata,55
IN,,Fatehpur Sīkri,27.0937,77.66003,Asia/Kolkata,213
IN,,Fatehpur,27.99486,74.95628,Asia/Kolkata,329
IN,,Fatehpur,27.17281,81.21061,Asia/Kolkata,128
IN,,Fatehpur,25.92774,80.81266,Asia/Kolkata,121
IN,,Fatehgarh Chūriān,31.86431,74.95665,Asia/Kolkata,242
IN,,Fatehganj West,28.4662,79.30657,Asia/Kolkata,172
IN,,Fatehābād,29.51525,75.45554,Asia/Kolkata,216
IN,,Fatehābād,27.02645,78.3027,Asia/Kolkata,169
IN,,Farrukhnagar,17.07787,78.20339,Asia/Kolkata,647
IN,,Farrukhābād,27.39134,79.5793,Asia/Kolkata,156
IN,,Farīdpur,28.20997,79.54149,Asia/Kolkata,170
IN,,Farīdkot,30.67399,74.75579,Asia/Kolkata,207
IN,,Faridabad,28.41124,77.31316,Asia/Kolkata,209
IN,,Farakka,24.81667,87.9,Asia/Kolkata,25
IN,,Fālākāta,26.51963,89.20423,Asia/Kolkata,66
IN,,Faizpur,21.16766,75.86006,Asia/Kolkata,227
IN,,Fyzābād,26.77549,82.15018,Asia/Kolkata,106
IN,,Etāwah,26.77615,79.02133,Asia/Kolkata,154
IN,,Erraguntla,14.63853,78.53974,Asia/Kolkata,169
IN,,Erode,11.3428,77.72741,Asia/Kolkata,170
IN,,Erāttupetta,9.68747,76.77891,Asia/Kolkata,29
IN,,Erandol,20.92206,75.32641,Asia/Kolkata,226
IN,,Emmiganūr,15.77203,77.48345,Asia/Kolkata,378
IN,,Eluru,16.71311,81.10437,Asia/Kolkata,20
IN,,Elūr,10.06667,76.28333,Asia/Kolkata,12
IN,,Ellenabad,29.45282,74.66122,Asia/Kolkata,196
IN,,Elamanchili,17.54907,82.85749,Asia/Kolkata,18
IN,,Egra,21.89947,87.53794,Asia/Kolkata,9
IN,,Dwārka,22.23944,68.96778,Asia/Kolkata,15
IN,,Durgapur,23.51583,87.30801,Asia/Kolkata,100
IN,,Durgāpur,20.0054,79.30273,Asia/Kolkata,205
IN,,Durg,21.19147,81.27619,Asia/Kolkata,303
IN,,Dūngarpur,23.84306,73.71466,Asia/Kolkata,292
IN,,Ganj Dundwāra,27.73308,78.94119,Asia/Kolkata,173
IN,,Dumraon,25.55265,84.15149,Asia/Kolkata,76
IN,,Dumra,26.56708,85.5204,Asia/Kolkata,70
IN,,Dumka,24.26778,87.24855,Asia/Kolkata,150
IN,,Dum Duma,27.56884,95.55664,Asia/Kolkata,131
IN,,Dam Dam,22.63341,88.42286,Asia/Kolkata,9
IN,,Duliajan,27.36035,95.31806,Asia/Kolkata,111
IN,,Dugda,23.74516,86.17175,Asia/Kolkata,213
IN,,Dubrājpur,23.7902,87.37648,Asia/Kolkata,100
IN,,Dornakal,17.44475,80.14905,Asia/Kolkata,153
IN,,Dorāha,30.79953,76.02355,Asia/Kolkata,262
IN,,Dongargarh,21.18893,80.75459,Asia/Kolkata,352
IN,,Dondaicha,21.3236,74.56804,Asia/Kolkata,163
IN,,Dombivli,19.21667,73.08333,Asia/Kolkata,11
IN,,Doddaballapura,13.29452,77.53777,Asia/Kolkata,904
IN,,Doda,33.14916,75.54746,Asia/Kolkata,1191
IN,,Diu,20.71405,70.98224,Asia/Kolkata,17
IN,,Deesa,24.25612,72.17928,Asia/Kolkata,132
IN,,Diphu,25.84341,93.43116,Asia/Kolkata,200
IN,,Dīnhāta,26.13526,89.46129,Asia/Kolkata,42
IN,,Dindori,22.94141,81.07975,Asia/Kolkata,673
IN,,Dindigul,10.36896,77.98036,Asia/Kolkata,285
IN,,Dīnānagar,32.13664,75.47291,Asia/Kolkata,273
IN,,Dimāpur,25.91174,93.7217,Asia/Kolkata,154
